date,product_name,retailer,price_inr
2024-11-08,OnePlus 14,Amazon.in,2712.72
2024-11-08,OnePlus 14,Flipkart,2380.86
2024-11-08,OnePlus 14,RelianceDigital,26976.87
2024-11-08,OnePlus 14,Croma,21203.61
2024-11-08,Dell XPS 15,Amazon.in,8751.01
2024-11-08,Dell XPS 15,Flipkart,9957.49
2024-11-08,Dell XPS 15,RelianceDigital,58656.51
2024-11-08,Dell XPS 15,Croma,59551.81
2024-11-08,Apple MacBook Air (M4),Amazon.in,6893.86
2024-11-08,Apple MacBook Air (M4),Flipkart,5229.61
2024-11-08,Apple MacBook Air (M4),RelianceDigital,33703.52
2024-11-08,Apple MacBook Air (M4),Croma,34833.3
2024-11-08,HP Spectre x360,Amazon.in,4432.07
2024-11-08,HP Spectre x360,Flipkart,8989.93
2024-11-08,HP Spectre x360,RelianceDigital,45719.23
2024-11-08,HP Spectre x360,Croma,48622.99
2024-11-08,Lenovo Legion 5 Pro,Amazon.in,4012.19
2024-11-08,Lenovo Legion 5 Pro,Flipkart,4359.38
2024-11-08,Lenovo Legion 5 Pro,RelianceDigital,45351.39
2024-11-08,Lenovo Legion 5 Pro,Croma,38057.9
2024-11-08,Sony WH-1000XM6 Headphones,Amazon.in,1433.48
2024-11-08,Sony WH-1000XM6 Headphones,Flipkart,915.06
2024-11-08,Sony WH-1000XM6 Headphones,RelianceDigital,11190.19
2024-11-08,Sony WH-1000XM6 Headphones,Croma,10260.96
2024-11-08,Apple AirPods Pro 3,Amazon.in,1340.03
2024-11-08,Apple AirPods Pro 3,Flipkart,832.6
2024-11-08,Apple AirPods Pro 3,RelianceDigital,9217.07
2024-11-08,Apple AirPods Pro 3,Croma,9173.02
2024-11-08,Bose QuietComfort Ultra Earbuds,Amazon.in,818.99
2024-11-08,Bose QuietComfort Ultra Earbuds,Flipkart,995.98
2024-11-08,Bose QuietComfort Ultra Earbuds,RelianceDigital,7719.87
2024-11-08,Bose QuietComfort Ultra Earbuds,Croma,9038.07
2024-11-08,JBL Flip 7 Speaker,Amazon.in,387.6
2024-11-08,JBL Flip 7 Speaker,Flipkart,404.06
2024-11-08,JBL Flip 7 Speaker,RelianceDigital,3011.17
2024-11-08,JBL Flip 7 Speaker,Croma,3293.77
2024-11-08,Apple Watch Series 11,Amazon.in,1983.34
2024-11-08,Apple Watch Series 11,Flipkart,1719.44
2024-11-08,Apple Watch Series 11,RelianceDigital,15536.15
2024-11-08,Apple Watch Series 11,Croma,14454.28
2024-11-08,Samsung Galaxy Watch 7,Amazon.in,1198.56
2024-11-08,Samsung Galaxy Watch 7,Flipkart,1273.43
2024-11-08,Samsung Galaxy Watch 7,RelianceDigital,9167.2
2024-11-08,Samsung Galaxy Watch 7,Croma,8931.88
2024-11-08,Samsung 55-inch QLED TV,Amazon.in,3289.32
2024-11-08,Samsung 55-inch QLED TV,Flipkart,2913.95
2024-11-08,Samsung 55-inch QLED TV,RelianceDigital,30014.33
2024-11-08,Samsung 55-inch QLED TV,Croma,34987.83
2024-11-08,LG C5 65-inch OLED TV,Amazon.in,8281.45
2024-11-08,LG C5 65-inch OLED TV,Flipkart,9103.27
2024-11-08,LG C5 65-inch OLED TV,RelianceDigital,87044.12
2024-11-08,LG C5 65-inch OLED TV,Croma,71574.64
2024-11-08,Sony PlayStation 5 Pro,Amazon.in,2180.7
2024-11-08,Sony PlayStation 5 Pro,Flipkart,1675.75
2024-11-08,Sony PlayStation 5 Pro,RelianceDigital,18711.13
2024-11-08,Sony PlayStation 5 Pro,Croma,17042.38
2024-11-08,Canon EOS R7 Camera,Amazon.in,4803.88
2024-11-08,Canon EOS R7 Camera,Flipkart,6230.9
2024-11-08,Canon EOS R7 Camera,RelianceDigital,46264.06
2024-11-08,Canon EOS R7 Camera,Croma,31134.34
2024-11-08,DJI Mini 5 Pro Drone,Amazon.in,3496.46
2024-11-08,DJI Mini 5 Pro Drone,Flipkart,2605.59
2024-11-08,DJI Mini 5 Pro Drone,RelianceDigital,25605.94
2024-11-08,DJI Mini 5 Pro Drone,Croma,26593.46
2024-11-08,Logitech MX Master 4 Mouse,Amazon.in,286.97
2024-11-08,Logitech MX Master 4 Mouse,Flipkart,361.68
2024-11-08,Logitech MX Master 4 Mouse,RelianceDigital,2466.71
2024-11-08,Logitech MX Master 4 Mouse,Croma,2579.99
2024-11-09,iPhone 16,Amazon.in,3920.2
2024-11-09,iPhone 16,Flipkart,4190.01
2024-11-09,iPhone 16,RelianceDigital,27602.71
2024-11-09,iPhone 16,Croma,31140.39
2024-11-09,Samsung Galaxy S26 Ultra,Amazon.in,5537.85
2024-11-09,Samsung Galaxy S26 Ultra,Flipkart,4351.76
2024-11-09,Samsung Galaxy S26 Ultra,RelianceDigital,39406.2
2024-11-09,Samsung Galaxy S26 Ultra,Croma,46026.63
2024-11-09,Google Pixel 10 Pro,Amazon.in,4214.84
2024-11-09,Google Pixel 10 Pro,Flipkart,3331.66
2024-11-09,Google Pixel 10 Pro,RelianceDigital,27046.81
2024-11-09,Google Pixel 10 Pro,Croma,30071.61
2024-11-09,OnePlus 14,Amazon.in,2689.77
2024-11-09,OnePlus 14,Flipkart,2368.33
2024-11-09,OnePlus 14,RelianceDigital,26801.1
2024-11-09,OnePlus 14,Croma,21090.61
2024-11-09,Dell XPS 15,Amazon.in,8776.41
2024-11-09,Dell XPS 15,Flipkart,9981.37
2024-11-09,Dell XPS 15,RelianceDigital,58843.17
2024-11-09,Dell XPS 15,Croma,59654.74
2024-11-09,Apple MacBook Air (M4),Amazon.in,6849.19
2024-11-09,Apple MacBook Air (M4),Flipkart,5216.08
2024-11-09,Apple MacBook Air (M4),RelianceDigital,33505.42
2024-11-09,Apple MacBook Air (M4),Croma,34604.44
2024-11-09,HP Spectre x360,Amazon.in,4425.7
2024-11-09,HP Spectre x360,Flipkart,8963.0
2024-11-09,HP Spectre x360,RelianceDigital,45627.57
2024-11-09,HP Spectre x360,Croma,48599.53
2024-11-09,Lenovo Legion 5 Pro,Amazon.in,4016.98
2024-11-09,Lenovo Legion 5 Pro,Flipkart,4354.48
2024-11-09,Lenovo Legion 5 Pro,RelianceDigital,45337.59
2024-11-09,Lenovo Legion 5 Pro,Croma,38165.15
2024-11-09,Sony WH-1000XM6 Headphones,Amazon.in,1436.25
2024-11-09,Sony WH-1000XM6 Headphones,Flipkart,919.95
2024-11-09,Sony WH-1000XM6 Headphones,RelianceDigital,11229.89
2024-11-09,Sony WH-1000XM6 Headphones,Croma,10296.63
2024-11-09,Apple AirPods Pro 3,Amazon.in,1330.01
2024-11-09,Apple AirPods Pro 3,Flipkart,829.38
2024-11-09,Apple AirPods Pro 3,RelianceDigital,9166.3
2024-11-09,Apple AirPods Pro 3,Croma,9113.36
2024-11-09,Bose QuietComfort Ultra Earbuds,Amazon.in,819.23
2024-11-09,Bose QuietComfort Ultra Earbuds,Flipkart,997.91
2024-11-09,Bose QuietComfort Ultra Earbuds,RelianceDigital,7727.91
2024-11-09,Bose QuietComfort Ultra Earbuds,Croma,9022.56
2024-11-09,JBL Flip 7 Speaker,Amazon.in,388.83
2024-11-09,JBL Flip 7 Speaker,Flipkart,404.38
2024-11-09,JBL Flip 7 Speaker,RelianceDigital,3018.65
2024-11-09,JBL Flip 7 Speaker,Croma,3298.52
2024-11-09,Apple Watch Series 11,Amazon.in,1980.09
2024-11-09,Apple Watch Series 11,Flipkart,1719.82
2024-11-09,Apple Watch Series 11,RelianceDigital,15483.44
2024-11-09,Apple Watch Series 11,Croma,14491.49
2024-11-09,Samsung Galaxy Watch 7,Amazon.in,1187.0
2024-11-09,Samsung Galaxy Watch 7,Flipkart,1263.1
2024-11-09,Samsung Galaxy Watch 7,RelianceDigital,9110.56
2024-11-09,Samsung Galaxy Watch 7,Croma,8880.52
2024-11-09,Samsung 55-inch QLED TV,Amazon.in,3285.87
2024-11-09,Samsung 55-inch QLED TV,Flipkart,2911.0
2024-11-09,Samsung 55-inch QLED TV,RelianceDigital,30011.96
2024-11-09,Samsung 55-inch QLED TV,Croma,34940.2
2024-11-09,LG C5 65-inch OLED TV,Amazon.in,8334.57
2024-11-09,LG C5 65-inch OLED TV,Flipkart,9157.92
2024-11-09,LG C5 65-inch OLED TV,RelianceDigital,87572.5
2024-11-09,LG C5 65-inch OLED TV,Croma,71746.01
2024-11-09,Sony PlayStation 5 Pro,Amazon.in,2178.64
2024-11-09,Sony PlayStation 5 Pro,Flipkart,1673.36
2024-11-09,Sony PlayStation 5 Pro,RelianceDigital,18658.07
2024-11-09,Sony PlayStation 5 Pro,Croma,17040.58
2024-11-09,Canon EOS R7 Camera,Amazon.in,4788.34
2024-11-09,Canon EOS R7 Camera,Flipkart,6223.93
2024-11-09,Canon EOS R7 Camera,RelianceDigital,46052.73
2024-11-09,Canon EOS R7 Camera,Croma,31165.7
2024-11-09,DJI Mini 5 Pro Drone,Amazon.in,3478.88
2024-11-09,DJI Mini 5 Pro Drone,Flipkart,2597.13
2024-11-09,DJI Mini 5 Pro Drone,RelianceDigital,25552.16
2024-11-09,DJI Mini 5 Pro Drone,Croma,26465.17
2024-11-09,Logitech MX Master 4 Mouse,Amazon.in,288.04
2024-11-09,Logitech MX Master 4 Mouse,Flipkart,361.67
2024-11-09,Logitech MX Master 4 Mouse,RelianceDigital,2479.87
2024-11-09,Logitech MX Master 4 Mouse,Croma,2586.34
2024-11-10,iPhone 16,Amazon.in,3906.36
2024-11-10,iPhone 16,Flipkart,4176.46
2024-11-10,iPhone 16,RelianceDigital,27574.63
2024-11-10,iPhone 16,Croma,31021.98
2024-11-10,Samsung Galaxy S26 Ultra,Amazon.in,5514.08
2024-11-10,Samsung Galaxy S26 Ultra,Flipkart,4336.04
2024-11-10,Samsung Galaxy S26 Ultra,RelianceDigital,39188.6
2024-11-10,Samsung Galaxy S26 Ultra,Croma,46048.26
2024-11-10,Google Pixel 10 Pro,Amazon.in,4200.6
2024-11-10,Google Pixel 10 Pro,Flipkart,3328.77
2024-11-10,Google Pixel 10 Pro,RelianceDigital,26989.73
2024-11-10,Google Pixel 10 Pro,Croma,29936.37
2024-11-10,OnePlus 14,Amazon.in,2688.21
2024-11-10,OnePlus 14,Flipkart,2370.7
2024-11-10,OnePlus 14,RelianceDigital,26775.77
2024-11-10,OnePlus 14,Croma,21128.92
2024-11-10,Dell XPS 15,Amazon.in,8816.4
2024-11-10,Dell XPS 15,Flipkart,10029.9
2024-11-10,Dell XPS 15,RelianceDigital,58967.13
2024-11-10,Dell XPS 15,Croma,59706.45
2024-11-10,Apple MacBook Air (M4),Amazon.in,6824.43
2024-11-10,Apple MacBook Air (M4),Flipkart,5204.08
2024-11-10,Apple MacBook Air (M4),RelianceDigital,33451.7
2024-11-10,Apple MacBook Air (M4),Croma,34360.99
2024-11-10,HP Spectre x360,Amazon.in,4423.1
2024-11-10,HP Spectre x360,Flipkart,8960.67
2024-11-10,HP Spectre x360,RelianceDigital,45575.96
2024-11-10,HP Spectre x360,Croma,48696.96
2024-11-10,Lenovo Legion 5 Pro,Amazon.in,4023.25
2024-11-10,Lenovo Legion 5 Pro,Flipkart,4369.92
2024-11-10,Lenovo Legion 5 Pro,RelianceDigital,45360.06
2024-11-10,Lenovo Legion 5 Pro,Croma,38272.07
2024-11-10,Sony WH-1000XM6 Headphones,Amazon.in,1447.2
2024-11-10,Sony WH-1000XM6 Headphones,Flipkart,927.12
2024-11-10,Sony WH-1000XM6 Headphones,RelianceDigital,11263.45
2024-11-10,Sony WH-1000XM6 Headphones,Croma,10344.66
2024-11-10,Apple AirPods Pro 3,Amazon.in,1326.98
2024-11-10,Apple AirPods Pro 3,Flipkart,828.73
2024-11-10,Apple AirPods Pro 3,RelianceDigital,9162.78
2024-11-10,Apple AirPods Pro 3,Croma,9082.08
2024-11-10,Bose QuietComfort Ultra Earbuds,Amazon.in,819.06
2024-11-10,Bose QuietComfort Ultra Earbuds,Flipkart,993.57
2024-11-10,Bose QuietComfort Ultra Earbuds,RelianceDigital,7747.78
2024-11-10,Bose QuietComfort Ultra Earbuds,Croma,9010.51
2024-11-10,JBL Flip 7 Speaker,Amazon.in,388.72
2024-11-10,JBL Flip 7 Speaker,Flipkart,403.98
2024-11-10,JBL Flip 7 Speaker,RelianceDigital,3024.5
2024-11-10,JBL Flip 7 Speaker,Croma,3278.65
2024-11-10,Apple Watch Series 11,Amazon.in,1978.84
2024-11-10,Apple Watch Series 11,Flipkart,1718.41
2024-11-10,Apple Watch Series 11,RelianceDigital,15460.02
2024-11-10,Apple Watch Series 11,Croma,14532.71
2024-11-10,Samsung Galaxy Watch 7,Amazon.in,1181.08
2024-11-10,Samsung Galaxy Watch 7,Flipkart,1260.44
2024-11-10,Samsung Galaxy Watch 7,RelianceDigital,9083.78
2024-11-10,Samsung Galaxy Watch 7,Croma,8870.48
2024-11-10,Samsung 55-inch QLED TV,Amazon.in,3273.11
2024-11-10,Samsung 55-inch QLED TV,Flipkart,2898.35
2024-11-10,Samsung 55-inch QLED TV,RelianceDigital,29991.23
2024-11-10,Samsung 55-inch QLED TV,Croma,34869.22
2024-11-10,LG C5 65-inch OLED TV,Amazon.in,8265.66
2024-11-10,LG C5 65-inch OLED TV,Flipkart,9093.54
2024-11-10,LG C5 65-inch OLED TV,RelianceDigital,87118.88
2024-11-10,LG C5 65-inch OLED TV,Croma,71439.11
2024-11-10,Sony PlayStation 5 Pro,Amazon.in,2170.06
2024-11-10,Sony PlayStation 5 Pro,Flipkart,1658.72
2024-11-10,Sony PlayStation 5 Pro,RelianceDigital,18623.03
2024-11-10,Sony PlayStation 5 Pro,Croma,16949.18
2024-11-10,Canon EOS R7 Camera,Amazon.in,4737.45
2024-11-10,Canon EOS R7 Camera,Flipkart,6141.36
2024-11-10,Canon EOS R7 Camera,RelianceDigital,45777.44
2024-11-10,Canon EOS R7 Camera,Croma,30936.71
2024-11-10,DJI Mini 5 Pro Drone,Amazon.in,3473.05
2024-11-10,DJI Mini 5 Pro Drone,Flipkart,2600.87
2024-11-10,DJI Mini 5 Pro Drone,RelianceDigital,25550.54
2024-11-10,DJI Mini 5 Pro Drone,Croma,26515.28
2024-11-10,Logitech MX Master 4 Mouse,Amazon.in,285.88
2024-11-10,Logitech MX Master 4 Mouse,Flipkart,359.68
2024-11-10,Logitech MX Master 4 Mouse,RelianceDigital,2458.41
2024-11-10,Logitech MX Master 4 Mouse,Croma,2571.14
2024-11-11,iPhone 16,Amazon.in,3899.37
2024-11-11,iPhone 16,Flipkart,4175.77
2024-11-11,iPhone 16,RelianceDigital,27538.05
2024-11-11,iPhone 16,Croma,31016.66
2024-11-11,Samsung Galaxy S26 Ultra,Amazon.in,5530.44
2024-11-11,Samsung Galaxy S26 Ultra,Flipkart,4363.01
2024-11-11,Samsung Galaxy S26 Ultra,RelianceDigital,39238.86
2024-11-11,Samsung Galaxy S26 Ultra,Croma,46049.72
2024-11-11,Google Pixel 10 Pro,Amazon.in,4203.47
2024-11-11,Google Pixel 10 Pro,Flipkart,3324.48
2024-11-11,Google Pixel 10 Pro,RelianceDigital,27078.12
2024-11-11,Google Pixel 10 Pro,Croma,29928.79
2024-11-11,OnePlus 14,Amazon.in,2679.14
2024-11-11,OnePlus 14,Flipkart,2362.48
2024-11-11,OnePlus 14,RelianceDigital,26746.58
2024-11-11,OnePlus 14,Croma,21068.87
2024-11-11,Dell XPS 15,Amazon.in,8783.3
2024-11-11,Dell XPS 15,Flipkart,10035.28
2024-11-11,Dell XPS 15,RelianceDigital,58701.54
2024-11-11,Dell XPS 15,Croma,59543.97
2024-11-11,Apple MacBook Air (M4),Amazon.in,6842.94
2024-11-11,Apple MacBook Air (M4),Flipkart,5196.13
2024-11-11,Apple MacBook Air (M4),RelianceDigital,33541.81
2024-11-11,Apple MacBook Air (M4),Croma,34348.1
2024-11-11,HP Spectre x360,Amazon.in,4438.86
2024-11-11,HP Spectre x360,Flipkart,8964.31
2024-11-11,HP Spectre x360,RelianceDigital,45745.28
2024-11-11,HP Spectre x360,Croma,48918.08
2024-11-11,Lenovo Legion 5 Pro,Amazon.in,4038.36
2024-11-11,Lenovo Legion 5 Pro,Flipkart,4382.89
2024-11-11,Lenovo Legion 5 Pro,RelianceDigital,45450.92
2024-11-11,Lenovo Legion 5 Pro,Croma,38322.33
2024-11-11,Sony WH-1000XM6 Headphones,Amazon.in,1457.04
2024-11-11,Sony WH-1000XM6 Headphones,Flipkart,930.08
2024-11-11,Sony WH-1000XM6 Headphones,RelianceDigital,11291.89
2024-11-11,Sony WH-1000XM6 Headphones,Croma,10405.98
2024-11-11,Apple AirPods Pro 3,Amazon.in,1320.98
2024-11-11,Apple AirPods Pro 3,Flipkart,824.4
2024-11-11,Apple AirPods Pro 3,RelianceDigital,9105.8
2024-11-11,Apple AirPods Pro 3,Croma,9043.04
2024-11-11,Bose QuietComfort Ultra Earbuds,Amazon.in,818.28
2024-11-11,Bose QuietComfort Ultra Earbuds,Flipkart,993.22
2024-11-11,Bose QuietComfort Ultra Earbuds,RelianceDigital,7756.03
2024-11-11,Bose QuietComfort Ultra Earbuds,Croma,9012.46
2024-11-11,JBL Flip 7 Speaker,Amazon.in,388.14
2024-11-11,JBL Flip 7 Speaker,Flipkart,403.33
2024-11-11,JBL Flip 7 Speaker,RelianceDigital,3023.91
2024-11-11,JBL Flip 7 Speaker,Croma,3283.0
2024-11-11,Apple Watch Series 11,Amazon.in,1979.0
2024-11-11,Apple Watch Series 11,Flipkart,1716.62
2024-11-11,Apple Watch Series 11,RelianceDigital,15427.7
2024-11-11,Apple Watch Series 11,Croma,14489.19
2024-11-11,Samsung Galaxy Watch 7,Amazon.in,1184.37
2024-11-11,Samsung Galaxy Watch 7,Flipkart,1264.14
2024-11-11,Samsung Galaxy Watch 7,RelianceDigital,9110.45
2024-11-11,Samsung Galaxy Watch 7,Croma,8884.01
2024-11-11,Samsung 55-inch QLED TV,Amazon.in,3294.33
2024-11-11,Samsung 55-inch QLED TV,Flipkart,2908.22
2024-11-11,Samsung 55-inch QLED TV,RelianceDigital,30179.67
2024-11-11,Samsung 55-inch QLED TV,Croma,35019.02
2024-11-11,LG C5 65-inch OLED TV,Amazon.in,8236.0
2024-11-11,LG C5 65-inch OLED TV,Flipkart,9079.97
2024-11-11,LG C5 65-inch OLED TV,RelianceDigital,86957.08
2024-11-11,LG C5 65-inch OLED TV,Croma,71298.91
2024-11-11,Sony PlayStation 5 Pro,Amazon.in,2169.75
2024-11-11,Sony PlayStation 5 Pro,Flipkart,1658.16
2024-11-11,Sony PlayStation 5 Pro,RelianceDigital,18707.03
2024-11-11,Sony PlayStation 5 Pro,Croma,16984.84
2024-11-11,Canon EOS R7 Camera,Amazon.in,4751.96
2024-11-11,Canon EOS R7 Camera,Flipkart,6154.9
2024-11-11,Canon EOS R7 Camera,RelianceDigital,45960.27
2024-11-11,Canon EOS R7 Camera,Croma,31030.01
2024-11-11,DJI Mini 5 Pro Drone,Amazon.in,3471.6
2024-11-11,DJI Mini 5 Pro Drone,Flipkart,2598.11
2024-11-11,DJI Mini 5 Pro Drone,RelianceDigital,25534.75
2024-11-11,DJI Mini 5 Pro Drone,Croma,26335.15
2024-11-11,Logitech MX Master 4 Mouse,Amazon.in,286.02
2024-11-11,Logitech MX Master 4 Mouse,Flipkart,359.4
2024-11-11,Logitech MX Master 4 Mouse,RelianceDigital,2466.71
2024-11-11,Logitech MX Master 4 Mouse,Croma,2571.72
2024-11-12,iPhone 16,Amazon.in,3874.06
2024-11-12,iPhone 16,Flipkart,4155.7
2024-11-12,iPhone 16,RelianceDigital,27350.84
2024-11-12,iPhone 16,Croma,30900.02
2024-11-12,Samsung Galaxy S26 Ultra,Amazon.in,5535.45
2024-11-12,Samsung Galaxy S26 Ultra,Flipkart,4373.42
2024-11-12,Samsung Galaxy S26 Ultra,RelianceDigital,39195.26
2024-11-12,Samsung Galaxy S26 Ultra,Croma,46074.48
2024-11-12,Google Pixel 10 Pro,Amazon.in,4172.49
2024-11-12,Google Pixel 10 Pro,Flipkart,3311.44
2024-11-12,Google Pixel 10 Pro,RelianceDigital,26962.07
2024-11-12,Google Pixel 10 Pro,Croma,29799.14
2024-11-12,OnePlus 14,Amazon.in,2677.7
2024-11-12,OnePlus 14,Flipkart,2363.15
2024-11-12,OnePlus 14,RelianceDigital,26817.85
2024-11-12,OnePlus 14,Croma,21045.44
2024-11-12,Dell XPS 15,Amazon.in,8784.57
2024-11-12,Dell XPS 15,Flipkart,10012.86
2024-11-12,Dell XPS 15,RelianceDigital,58595.97
2024-11-12,Dell XPS 15,Croma,59551.86
2024-11-12,Apple MacBook Air (M4),Amazon.in,6876.94
2024-11-12,Apple MacBook Air (M4),Flipkart,5210.69
2024-11-12,Apple MacBook Air (M4),RelianceDigital,33637.14
2024-11-12,Apple MacBook Air (M4),Croma,34433.99
2024-11-12,HP Spectre x360,Amazon.in,4424.56
2024-11-12,HP Spectre x360,Flipkart,8947.91
2024-11-12,HP Spectre x360,RelianceDigital,45497.73
2024-11-12,HP Spectre x360,Croma,48925.02
2024-11-12,Lenovo Legion 5 Pro,Amazon.in,4022.72
2024-11-12,Lenovo Legion 5 Pro,Flipkart,4376.61
2024-11-12,Lenovo Legion 5 Pro,RelianceDigital,45204.84
2024-11-12,Lenovo Legion 5 Pro,Croma,38263.36
2024-11-12,Sony WH-1000XM6 Headphones,Amazon.in,1461.14
2024-11-12,Sony WH-1000XM6 Headphones,Flipkart,932.47
2024-11-12,Sony WH-1000XM6 Headphones,RelianceDigital,11289.8
2024-11-12,Sony WH-1000XM6 Headphones,Croma,10429.93
2024-11-12,Apple AirPods Pro 3,Amazon.in,1312.44
2024-11-12,Apple AirPods Pro 3,Flipkart,820.12
2024-11-12,Apple AirPods Pro 3,RelianceDigital,9081.87
2024-11-12,Apple AirPods Pro 3,Croma,9015.07
2024-11-12,Bose QuietComfort Ultra Earbuds,Amazon.in,817.89
2024-11-12,Bose QuietComfort Ultra Earbuds,Flipkart,990.79
2024-11-12,Bose QuietComfort Ultra Earbuds,RelianceDigital,7762.2
2024-11-12,Bose QuietComfort Ultra Earbuds,Croma,9008.35
2024-11-12,JBL Flip 7 Speaker,Amazon.in,383.42
2024-11-12,JBL Flip 7 Speaker,Flipkart,400.47
2024-11-12,JBL Flip 7 Speaker,RelianceDigital,2997.56
2024-11-12,JBL Flip 7 Speaker,Croma,3262.45
2024-11-12,Apple Watch Series 11,Amazon.in,1967.09
2024-11-12,Apple Watch Series 11,Flipkart,1698.2
2024-11-12,Apple Watch Series 11,RelianceDigital,15368.74
2024-11-12,Apple Watch Series 11,Croma,14434.18
2024-11-12,Samsung Galaxy Watch 7,Amazon.in,1173.71
2024-11-12,Samsung Galaxy Watch 7,Flipkart,1253.5
2024-11-12,Samsung Galaxy Watch 7,RelianceDigital,9101.76
2024-11-12,Samsung Galaxy Watch 7,Croma,8821.18
2024-11-12,Samsung 55-inch QLED TV,Amazon.in,3304.56
2024-11-12,Samsung 55-inch QLED TV,Flipkart,2910.28
2024-11-12,Samsung 55-inch QLED TV,RelianceDigital,30114.2
2024-11-12,Samsung 55-inch QLED TV,Croma,35077.46
2024-11-12,LG C5 65-inch OLED TV,Amazon.in,8220.55
2024-11-12,LG C5 65-inch OLED TV,Flipkart,9059.31
2024-11-12,LG C5 65-inch OLED TV,RelianceDigital,86808.71
2024-11-12,LG C5 65-inch OLED TV,Croma,71231.26
2024-11-12,Sony PlayStation 5 Pro,Amazon.in,2166.93
2024-11-12,Sony PlayStation 5 Pro,Flipkart,1652.19
2024-11-12,Sony PlayStation 5 Pro,RelianceDigital,18705.14
2024-11-12,Sony PlayStation 5 Pro,Croma,16900.43
2024-11-12,Canon EOS R7 Camera,Amazon.in,4700.67
2024-11-12,Canon EOS R7 Camera,Flipkart,6116.48
2024-11-12,Canon EOS R7 Camera,RelianceDigital,45652.02
2024-11-12,Canon EOS R7 Camera,Croma,30786.89
2024-11-12,DJI Mini 5 Pro Drone,Amazon.in,3445.49
2024-11-12,DJI Mini 5 Pro Drone,Flipkart,2580.32
2024-11-12,DJI Mini 5 Pro Drone,RelianceDigital,25382.7
2024-11-12,DJI Mini 5 Pro Drone,Croma,26108.15
2024-11-12,Logitech MX Master 4 Mouse,Amazon.in,284.81
2024-11-12,Logitech MX Master 4 Mouse,Flipkart,358.74
2024-11-12,Logitech MX Master 4 Mouse,RelianceDigital,2466.01
2024-11-12,Logitech MX Master 4 Mouse,Croma,2561.51
2024-11-13,iPhone 16,Amazon.in,3886.59
2024-11-13,iPhone 16,Flipkart,4148.52
2024-11-13,iPhone 16,RelianceDigital,27444.29
2024-11-13,iPhone 16,Croma,30915.2
2024-11-13,Samsung Galaxy S26 Ultra,Amazon.in,5540.92
2024-11-13,Samsung Galaxy S26 Ultra,Flipkart,4373.56
2024-11-13,Samsung Galaxy S26 Ultra,RelianceDigital,39319.38
2024-11-13,Samsung Galaxy S26 Ultra,Croma,46018.24
2024-11-13,Google Pixel 10 Pro,Amazon.in,4183.29
2024-11-13,Google Pixel 10 Pro,Flipkart,3315.05
2024-11-13,Google Pixel 10 Pro,RelianceDigital,26997.96
2024-11-13,Google Pixel 10 Pro,Croma,29837.28
2024-11-13,OnePlus 14,Amazon.in,2664.91
2024-11-13,OnePlus 14,Flipkart,2354.8
2024-11-13,OnePlus 14,RelianceDigital,26720.46
2024-11-13,OnePlus 14,Croma,20981.8
2024-11-13,Dell XPS 15,Amazon.in,8783.47
2024-11-13,Dell XPS 15,Flipkart,10026.31
2024-11-13,Dell XPS 15,RelianceDigital,58689.35
2024-11-13,Dell XPS 15,Croma,59411.77
2024-11-13,Apple MacBook Air (M4),Amazon.in,6903.03
2024-11-13,Apple MacBook Air (M4),Flipkart,5211.31
2024-11-13,Apple MacBook Air (M4),RelianceDigital,33760.46
2024-11-13,Apple MacBook Air (M4),Croma,34562.42
2024-11-13,HP Spectre x360,Amazon.in,4379.88
2024-11-13,HP Spectre x360,Flipkart,8884.85
2024-11-13,HP Spectre x360,RelianceDigital,45125.99
2024-11-13,HP Spectre x360,Croma,48496.9
2024-11-13,Lenovo Legion 5 Pro,Amazon.in,4047.67
2024-11-13,Lenovo Legion 5 Pro,Flipkart,4389.17
2024-11-13,Lenovo Legion 5 Pro,RelianceDigital,45320.82
2024-11-13,Lenovo Legion 5 Pro,Croma,38428.99
2024-11-13,Sony WH-1000XM6 Headphones,Amazon.in,1465.34
2024-11-13,Sony WH-1000XM6 Headphones,Flipkart,933.93
2024-11-13,Sony WH-1000XM6 Headphones,RelianceDigital,11337.01
2024-11-13,Sony WH-1000XM6 Headphones,Croma,10460.3
2024-11-13,Apple AirPods Pro 3,Amazon.in,1297.44
2024-11-13,Apple AirPods Pro 3,Flipkart,812.55
2024-11-13,Apple AirPods Pro 3,RelianceDigital,8997.49
2024-11-13,Apple AirPods Pro 3,Croma,8950.07
2024-11-13,Bose QuietComfort Ultra Earbuds,Amazon.in,806.71
2024-11-13,Bose QuietComfort Ultra Earbuds,Flipkart,986.2
2024-11-13,Bose QuietComfort Ultra Earbuds,RelianceDigital,7694.91
2024-11-13,Bose QuietComfort Ultra Earbuds,Croma,8923.38
2024-11-13,JBL Flip 7 Speaker,Amazon.in,385.48
2024-11-13,JBL Flip 7 Speaker,Flipkart,403.78
2024-11-13,JBL Flip 7 Speaker,RelianceDigital,3013.52
2024-11-13,JBL Flip 7 Speaker,Croma,3280.33
2024-11-13,Apple Watch Series 11,Amazon.in,1967.29
2024-11-13,Apple Watch Series 11,Flipkart,1697.57
2024-11-13,Apple Watch Series 11,RelianceDigital,15352.73
2024-11-13,Apple Watch Series 11,Croma,14409.03
2024-11-13,Samsung Galaxy Watch 7,Amazon.in,1169.04
2024-11-13,Samsung Galaxy Watch 7,Flipkart,1246.42
